url,source_type,source_origin,publication_date,publication,headline,page,notes
http://www.fdrlibrary.marist.edu/daybyday/daylog/july-19th-1935/,Web,marist.edu,1935-07-19,marist.edu,,,"uoia Logbook 1935 (p 21\)](https://drive.google.com/file/d/1gcHXMBw_pOCC9tDqncmjHeCnMr4N8YPc/view?usp=sharing), [1935-07-19 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-19th-1935/), local copy [1935.07.19\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/f"
https://drive.google.com/file/d/1T6YoI2OVnIr-OGMr7G2CPi2iwhKjCPLk/view?usp=drive_link,Web,google.com,1935-07-20,google.com,,,"935-07-19 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-19th-1935/), local copy [1935.07.19\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1T6YoI2OVnIr-OGMr7G2CPi2iwhKjCPLk/view?usp=drive_link) [1935-07-20 FDR Day by Day](http://www.fdrlibrary.mar"
http://www.fdrlibrary.marist.edu/daybyday/daylog/july-20th-1935/,Web,marist.edu,1935-07-20,marist.edu,,,"\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1T6YoI2OVnIr-OGMr7G2CPi2iwhKjCPLk/view?usp=drive_link) [1935-07-20 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-20th-1935/), [1935.07.20\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1K2l-"
https://drive.google.com/file/d/1K2l-QfjxJ2CVppiGeFfD8oPom3Fmus4o/view?usp=drive_link,Web,google.com,1935-07-20,google.com,,,"ve_link) [1935-07-20 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-20th-1935/), [1935.07.20\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1K2l-QfjxJ2CVppiGeFfD8oPom3Fmus4o/view?usp=drive_link), [1935-07-21 FDR Day by Day](http://www.fdrlibrary.ma"
http://www.fdrlibrary.marist.edu/daybyday/daylog/july-21st-1935/,Web,marist.edu,1935-07-21,marist.edu,,,"_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1K2l-QfjxJ2CVppiGeFfD8oPom3Fmus4o/view?usp=drive_link), [1935-07-21 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-21st-1935/), [1935.07.21\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1ZQda"
https://drive.google.com/file/d/1ZQdaTPcsLIArgQ7WuTVl9ye3ymRFWWEj/view?usp=drive_link,Web,google.com,1935-07-21,google.com,,,"e_link), [1935-07-21 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-21st-1935/), [1935.07.21\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1ZQdaTPcsLIArgQ7WuTVl9ye3ymRFWWEj/view?usp=drive_link) nan"
http://www.fdrlibrary.marist.edu/daybyday/daylog/july-27th-1935/,Web,marist.edu,1935-07-27,marist.edu,,,"uoia Logbook 1935 (p 32\)](https://drive.google.com/file/d/1gcHXMBw_pOCC9tDqncmjHeCnMr4N8YPc/view?usp=sharing), [1935-07-27 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-27th-1935/), local copy [1935.07.27\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/f"
https://drive.google.com/file/d/1yQGd0J-Wzy__vIYL2kfY8zGcWyJuasrO/view?usp=drive_link,Web,google.com,1935-07-28,google.com,,,"935-07-27 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-27th-1935/), local copy [1935.07.27\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1yQGd0J-Wzy__vIYL2kfY8zGcWyJuasrO/view?usp=drive_link), [1935-07-28 FDR Day by Day](http://www.fdrlibrary.ma"
http://www.fdrlibrary.marist.edu/daybyday/daylog/july-28th-1935/,Web,marist.edu,1935-07-28,marist.edu,,,"_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1yQGd0J-Wzy__vIYL2kfY8zGcWyJuasrO/view?usp=drive_link), [1935-07-28 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-28th-1935/), [1935.07.28\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1JdXg"
https://drive.google.com/file/d/1JdXgFvS3k8v5VAUL0UJW6KgthvFYb1If/view?usp=drive_link,Web,google.com,1935-07-28,google.com,,,"e_link), [1935-07-28 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-28th-1935/), [1935.07.28\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1JdXgFvS3k8v5VAUL0UJW6KgthvFYb1If/view?usp=drive_link) [1935.07.28\_Evening\_star.jpg](https://drive.google."
https://drive.google.com/file/d/1fPfcD5x173c6gV5hy18reXB41MWLWefV/view?usp=drive_link,Web,google.com,,google.com,,,R\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1JdXgFvS3k8v5VAUL0UJW6KgthvFYb1If/view?usp=drive_link) [1935.07.28\_Evening\_star.jpg](https://drive.google.com/file/d/1fPfcD5x173c6gV5hy18reXB41MWLWefV/view?usp=drive_link) nan
https://drive.google.com/file/d/1bzLYDRiyuTvXmpDK9IIRpRX1bFEpW0Tc/view?usp=sharing,Web,google.com,1935-08-03,google.com,,,[Sequoia Logbook 1935 (p 6\)](https://drive.google.com/file/d/1bzLYDRiyuTvXmpDK9IIRpRX1bFEpW0Tc/view?usp=sharing); [1935-08-03 FDR Day by Day](http://www.fdrlibrary.maris
http://www.fdrlibrary.marist.edu/daybyday/daylog/august-3rd-1935/,Web,marist.edu,1935-08-03,marist.edu,,,"quoia Logbook 1935 (p 6\)](https://drive.google.com/file/d/1bzLYDRiyuTvXmpDK9IIRpRX1bFEpW0Tc/view?usp=sharing); [1935-08-03 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-3rd-1935/), local copy [1935.08.03\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/"
https://drive.google.com/file/d/11hUCFsbcF6IUrnsWV2mUCMLBjbVM7WmB/view?usp=drive_link,Web,google.com,1935-08-04,google.com,,,"35-08-03 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-3rd-1935/), local copy [1935.08.03\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/11hUCFsbcF6IUrnsWV2mUCMLBjbVM7WmB/view?usp=drive_link), [1935-08-04 FDR Day by Day](http://www.fdrlibrary.ma"
http://www.fdrlibrary.marist.edu/daybyday/daylog/august-4th-1935/,Web,marist.edu,1935-08-04,marist.edu,,,"_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/11hUCFsbcF6IUrnsWV2mUCMLBjbVM7WmB/view?usp=drive_link), [1935-08-04 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-4th-1935/), [1935.08.04\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/14Rb"
https://drive.google.com/file/d/14Rb7v59Vhr7ZH7K0qyOWmmFr8BtYF8it/view?usp=drive_link,Web,google.com,1935-08-04,google.com,,,"_link), [1935-08-04 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-4th-1935/), [1935.08.04\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/14Rb7v59Vhr7ZH7K0qyOWmmFr8BtYF8it/view?usp=drive_link) [1935.08.04\_Star\_Tribune.jpg](https://drive.google."
https://drive.google.com/file/d/1OmhIsmNhGuUe49gfitOS5c8ncWrAhwKe/view?usp=drive_link,Web,google.com,,google.com,,,R\_Day\_by\_Day.pdf](https://drive.google.com/file/d/14Rb7v59Vhr7ZH7K0qyOWmmFr8BtYF8it/view?usp=drive_link) [1935.08.04\_Star\_Tribune.jpg](https://drive.google.com/file/d/1OmhIsmNhGuUe49gfitOS5c8ncWrAhwKe/view?usp=drive_link) [S.C. Governor Olin Recommends J. Monroe Johnson as S
https://www.newspapers.com/clip/5770152/the-index-journal/,Newspaper,newspapers.com,1940-05-03,New York Times,,32,le/d/1OmhIsmNhGuUe49gfitOS5c8ncWrAhwKe/view?usp=drive_link) [S.C. Governor Olin Recommends J. Monroe Johnson as Secretary of War 8/31/1936](https://www.newspapers.com/clip/5770152/the-index-journal/) [1940-05-03 NYT \- *J.M. JOHNSON GETS I.C.C. NOMINATION \- Page 32*](https://nyt
https://nyti.ms/3viJWNJ,Web,nyti.ms,1940-05-03,New York Times,,32,8/31/1936](https://www.newspapers.com/clip/5770152/the-index-journal/) [1940-05-03 NYT \- *J.M. JOHNSON GETS I.C.C. NOMINATION \- Page 32*](https://nyti.ms/3viJWNJ) [https://www.worthpoint.com/worthopedia/1937-press-photo-fred-fagg-jr-colonel-1907797201](https://www.worthpoint.co
https://www.worthpoint.com/worthopedia/1937-press-photo-fred-fagg-jr-colonel-1907797201,Web,worthpoint.com,1940-05-03,New York Times,,32,spapers.com/clip/5770152/the-index-journal/) [1940-05-03 NYT \- *J.M. JOHNSON GETS I.C.C. NOMINATION \- Page 32*](https://nyti.ms/3viJWNJ) [https://www.worthpoint.com/worthopedia/1937-press-photo-fred-fagg-jr-colonel-1907797201](https://www.worthpoint.com/worthopedia/1937-press-p
https://www.nytimes.com/1964/07/03/archives/j-monroe-johnson-dead-at-86-former-chairman-of-the-i-c-c-authority.html,Newspaper,nytimes.com,,New York Times,,,t.com/worthopedia/1937-press-photo-fred-fagg-jr-colonel-1907797201) [**J**. **Monroe Johnson** Dead at 86; Former Chairman of the I. C. C.](https://www.nytimes.com/1964/07/03/archives/j-monroe-johnson-dead-at-86-former-chairman-of-the-i-c-c-authority.html) nan
"http://content.time.com/time/subscriber/article/0,33009,848114,00.html",Web,time.com,1935-08-09,Time,,,"[Sequoia Logbook 1935 (p 12\)](https://drive.google.com/file/d/1bzLYDRiyuTvXmpDK9IIRpRX1bFEpW0Tc/view?usp=sharing); [Time magazine article](http://content.time.com/time/subscriber/article/0,33009,848114,00.html) [1935-08-09 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyda"
http://www.fdrlibrary.marist.edu/daybyday/daylog/august-9th-1935/,Web,marist.edu,1935-08-09,Time,,,"w?usp=sharing); [Time magazine article](http://content.time.com/time/subscriber/article/0,33009,848114,00.html) [1935-08-09 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-9th-1935/), local copy [1935.08.09\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/"
https://drive.google.com/file/d/1LanGJjW0t5N3cVXszSIEvAkmO03ehJfA/view?usp=drive_link,Web,google.com,1935-08-10,google.com,,,"35-08-09 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-9th-1935/), local copy [1935.08.09\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1LanGJjW0t5N3cVXszSIEvAkmO03ehJfA/view?usp=drive_link), [1935-08-10 FDR Day by Day](http://www.fdrlibrary.ma"
http://www.fdrlibrary.marist.edu/daybyday/daylog/august-10th-1935/,Web,marist.edu,1935-08-10,marist.edu,,,"_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1LanGJjW0t5N3cVXszSIEvAkmO03ehJfA/view?usp=drive_link), [1935-08-10 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-10th-1935/), [1935.08.10\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1BE"
https://drive.google.com/file/d/1BE-chRxr_-gvrVmB2116jZMaQTknl1Ru/view?usp=drive_link,Web,google.com,1935-08-10,google.com,,,"link), [1935-08-10 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-10th-1935/), [1935.08.10\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1BE-chRxr_-gvrVmB2116jZMaQTknl1Ru/view?usp=drive_link) [1935-08-11 FDR Day by Day](http://www.fdrlibrary.mar"
http://www.fdrlibrary.marist.edu/daybyday/daylog/august-11th-1935/,Web,marist.edu,1935-08-11,marist.edu,,,"\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1BE-chRxr_-gvrVmB2116jZMaQTknl1Ru/view?usp=drive_link) [1935-08-11 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-11th-1935/), [1935.08.11\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1Dc"
https://drive.google.com/file/d/1DcBu-TLoXf-229-n-QvAieSvP49a5xKL/view?usp=drive_link,Web,google.com,1935-08-11,New York Times,,,"_link) [1935-08-11 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-11th-1935/), [1935.08.11\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1DcBu-TLoXf-229-n-QvAieSvP49a5xKL/view?usp=drive_link) [1976-07-24 NYT \- *MAUDE BUSCH BYRNES, 93, WIDOW OF"
https://nyti.ms/3szypH4,Web,nyti.ms,1976-07-24,New York Times,,26,"e/d/1DcBu-TLoXf-229-n-QvAieSvP49a5xKL/view?usp=drive_link) [1976-07-24 NYT \- *MAUDE BUSCH BYRNES, 93, WIDOW OF ROOSEVELT AIDE \- Page 26*](https://nyti.ms/3szypH4) nan"
https://www.gettyimages.com/detail/news-photo/cuban-ambassador-senor-dr-guillermo-patterson-y-de-juaregui-news-photo/515546754,Web,gettyimages.com,,gettyimages.com,,,[https://www.gettyimages.com/detail/news-photo/cuban-ambassador-senor-dr-guillermo-patterson-y-de-juaregui-news-photo/515546754](https://www.
https://www.loc.gov/resource/hec.22364/,Photo,loc.gov,,New York Times,,,ettyimages.com/detail/news-photo/cuban-ambassador-senor-dr-guillermo-patterson-y-de-juaregui-news-photo/515546754) [Cuban ambassador photo](https://www.loc.gov/resource/hec.22364/) [https://www.nytimes.com/1937/01/14/archives/cuban-envoy-recalled-guillermo-patterson-is-expected-t
https://www.nytimes.com/1937/01/14/archives/cuban-envoy-recalled-guillermo-patterson-is-expected-to-be-replaced.html,Newspaper,nytimes.com,,New York Times,,,assador-senor-dr-guillermo-patterson-y-de-juaregui-news-photo/515546754) [Cuban ambassador photo](https://www.loc.gov/resource/hec.22364/) [https://www.nytimes.com/1937/01/14/archives/cuban-envoy-recalled-guillermo-patterson-is-expected-to-be-replaced.html](https://www.nytimes.co
http://www.fdrlibrary.marist.edu/daybyday/daylog/august-25th-1935/,Web,marist.edu,1935-08-25,marist.edu,,,"uoia Logbook 1935 (p 20\)](https://drive.google.com/file/d/1bzLYDRiyuTvXmpDK9IIRpRX1bFEpW0Tc/view?usp=sharing); [1935-08-25 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-25th-1935/), local copy [1935.08.25\_FDR\_Day\_by\_Day.pdf](https://drive.google.com"
https://drive.google.com/file/d/1sYXyPY_P1w7ArgxakyOTQsC5hJCCDjgx/view?usp=drive_link,Web,google.com,1935-08-31,google.com,,,"5-08-25 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-25th-1935/), local copy [1935.08.25\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1sYXyPY_P1w7ArgxakyOTQsC5hJCCDjgx/view?usp=drive_link) **1935-08-31** As part of [United States non-interven"
https://en.wikipedia.org/wiki/United_States_non-interventionism,Web,wikipedia.org,1935-08-31,wikipedia.org,,,"rive.google.com/file/d/1sYXyPY_P1w7ArgxakyOTQsC5hJCCDjgx/view?usp=drive_link) **1935-08-31** As part of [United States non-interventionism](https://en.wikipedia.org/wiki/United_States_non-interventionism) in the face of growing tensions in Europe, President Roosevelt signed the f"
https://en.wikipedia.org/wiki/Neutrality_Acts_of_1930s,Web,wikipedia.org,,wikipedia.org,,,"ates_non-interventionism) in the face of growing tensions in Europe, President Roosevelt signed the first of the [Neutrality Acts of 1930s](https://en.wikipedia.org/wiki/Neutrality_Acts_of_1930s) into law.[\[55\]](https://en.wikipedia.org/wiki/August_1935#cite_note-55) nan"
https://en.wikipedia.org/wiki/August_1935#cite_note-55,Web,wikipedia.org,,wikipedia.org,,,dent Roosevelt signed the first of the [Neutrality Acts of 1930s](https://en.wikipedia.org/wiki/Neutrality_Acts_of_1930s) into law.[\[55\]](https://en.wikipedia.org/wiki/August_1935#cite_note-55) nan
https://www.tpl.org/about/bw-bick-cardwell-jr,Web,tpl.org,,Washington Post,,,[B.W. Cardwell son](https://www.tpl.org/about/bw-bick-cardwell-jr)? [Caldwell](https://www.washingtonpost.com/history/2020/11/13/fdr-assassination-attempt-trans
https://www.washingtonpost.com/history/2020/11/13/fdr-assassination-attempt-transition-president-elect/,Web,washingtonpost.com,,Washington Post,,,[B.W. Cardwell son](https://www.tpl.org/about/bw-bick-cardwell-jr)? [Caldwell](https://www.washingtonpost.com/history/2020/11/13/fdr-assassination-attempt-transition-president-elect/) and assasination attempt? Virginia
https://drive.google.com/file/d/1ln57JHpDo6yaIjLLDSomwHhktHUzjgwS/view?usp=sharing,Web,google.com,,google.com,,,esearch%20and%20Photos/8\(b\).%20Sequoia%20History%20-%20Presidential?preview=WNY_History.pdf) (pg. 70 photo) [Sequoia Logbook 1935 (p 6\)](https://drive.google.com/file/d/1ln57JHpDo6yaIjLLDSomwHhktHUzjgwS/view?usp=sharing) nan
https://www.loc.gov/resource/hec.39635/,Photo,loc.gov,,New York Times,,,[Mrs. Niblack photo](https://www.loc.gov/resource/hec.39635/) [Hall Reference](https://www.nytimes.com/2017/01/31/fashion/eleanor-roosevelt-wedding-announcement.
https://www.nytimes.com/2017/01/31/fashion/eleanor-roosevelt-wedding-announcement.html,Newspaper,nytimes.com,,New York Times,,,[Mrs. Niblack photo](https://www.loc.gov/resource/hec.39635/) [Hall Reference](https://www.nytimes.com/2017/01/31/fashion/eleanor-roosevelt-wedding-announcement.html) → relation of Eleanor’s grandmother perhaps? [Sequoi
https://drive.google.com/file/d/1fyI9wKJf8HHP4KT4-YIJDsjSr-9a52r0/view?usp=sharing,Web,google.com,1935-10-26,google.com,,,[Sequoia Logbook 1935 (p 12\)](https://drive.google.com/file/d/1fyI9wKJf8HHP4KT4-YIJDsjSr-9a52r0/view?usp=sharing); [1935-10-26 FDR Day by Day](http://www.fdrlibrary.maris
http://www.fdrlibrary.marist.edu/daybyday/daylog/october-26th-1935/,Web,marist.edu,1935-10-26,marist.edu,,,"uoia Logbook 1935 (p 12\)](https://drive.google.com/file/d/1fyI9wKJf8HHP4KT4-YIJDsjSr-9a52r0/view?usp=sharing); [1935-10-26 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/october-26th-1935/), local copy[1935.10.26\_FDR\_Day\_by\_Day.pdf](https://drive.google.com"
https://drive.google.com/file/d/1_YrBXRZDi4y4boRCIC0u0hCtHhtREwDz/view?usp=drive_link,Web,google.com,1935-10-27,google.com,,,"5-10-26 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/october-26th-1935/), local copy[1935.10.26\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1_YrBXRZDi4y4boRCIC0u0hCtHhtREwDz/view?usp=drive_link), [1935-10-27 FDR Day by Day](http://www.fdrlibrary.ma"
http://www.fdrlibrary.marist.edu/daybyday/daylog/october-27th-1935/,Web,marist.edu,1935-10-27,Newspapers.com,,,"_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1_YrBXRZDi4y4boRCIC0u0hCtHhtREwDz/view?usp=drive_link), [1935-10-27 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/october-27th-1935/); [1935.10.24\_The\_News\_Journal\_at\_Newspapers.com\_pg13.pdf](https:/"
https://drive.google.com/file/d/1xXmgMwYhxzQKOdPIAaU7b4wtgNk3lIU8/view?usp=drive_link,Web,google.com,,Newspapers.com,,,y Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/october-27th-1935/); [1935.10.24\_The\_News\_Journal\_at\_Newspapers.com\_pg13.pdf](https://drive.google.com/file/d/1xXmgMwYhxzQKOdPIAaU7b4wtgNk3lIU8/view?usp=drive_link) [1935.10.26\_The\_Ogden\_Standard\_Examiner\_pg2.jpg]
https://drive.google.com/file/d/1sRgB9JDniZf5nG0mkHC2FsFG3BihEJKg/view?usp=drive_link,Web,google.com,,google.com,,,ttps://drive.google.com/file/d/1xXmgMwYhxzQKOdPIAaU7b4wtgNk3lIU8/view?usp=drive_link) [1935.10.26\_The\_Ogden\_Standard\_Examiner\_pg2.jpg](https://drive.google.com/file/d/1sRgB9JDniZf5nG0mkHC2FsFG3BihEJKg/view?usp=drive_link) [1935.10.27\_AAA\_Corn\_Referendum.pdf](https://drive
https://drive.google.com/file/d/132US1Ix-eJaEJP_KeUlARx97Zr57gWJs/view?usp=drive_link,Web,google.com,,google.com,,,er\_pg2.jpg](https://drive.google.com/file/d/1sRgB9JDniZf5nG0mkHC2FsFG3BihEJKg/view?usp=drive_link) [1935.10.27\_AAA\_Corn\_Referendum.pdf](https://drive.google.com/file/d/132US1Ix-eJaEJP_KeUlARx97Zr57gWJs/view?usp=drive_link) [1935.10.27\_New\_York\_Times\_President\_Opens\_Brid
https://drive.google.com/file/d/1yV1Nc76dFjBwvswM7R9d9Py_p0Hq-Ys0/view?usp=drive_link,Web,google.com,,google.com,,,drive.google.com/file/d/132US1Ix-eJaEJP_KeUlARx97Zr57gWJs/view?usp=drive_link) [1935.10.27\_New\_York\_Times\_President\_Opens\_Bridge.pdf](https://drive.google.com/file/d/1yV1Nc76dFjBwvswM7R9d9Py_p0Hq-Ys0/view?usp=drive_link) [The Ogden Standard Examiner Sat Oct 26 1935](https:/
https://www.dropbox.com/s/nmo3jaiw5fz98pn/The_Ogden_Standard_Examiner_Sat__Oct_26__1935_.jpg?dl=0,Web,dropbox.com,,New York Times,,,e.pdf](https://drive.google.com/file/d/1yV1Nc76dFjBwvswM7R9d9Py_p0Hq-Ys0/view?usp=drive_link) [The Ogden Standard Examiner Sat Oct 26 1935](https://www.dropbox.com/s/nmo3jaiw5fz98pn/The_Ogden_Standard_Examiner_Sat__Oct_26__1935_.jpg?dl=0); [1935:10:27 New York Times \- President
https://www.dropbox.com/s/ezl3soaqj2hrak0/1935%3A10%3A27%20New%20York%20Times%20-%20President%20Opens%20Bridge.pdf?dl=0,Web,dropbox.com,,New York Times,,,opbox.com/s/nmo3jaiw5fz98pn/The_Ogden_Standard_Examiner_Sat__Oct_26__1935_.jpg?dl=0); [1935:10:27 New York Times \- President Opens Bridge](https://www.dropbox.com/s/ezl3soaqj2hrak0/1935%3A10%3A27%20New%20York%20Times%20-%20President%20Opens%20Bridge.pdf?dl=0); [1935:10:26 Sequoi
https://www.dropbox.com/s/55lnuaszhs0dyay/1935%3A10%3A26%20Sequoia%20%28NYT%29%20Photo-.jpg?dl=0,Web,dropbox.com,,New York Times,,,pbox.com/s/ezl3soaqj2hrak0/1935%3A10%3A27%20New%20York%20Times%20-%20President%20Opens%20Bridge.pdf?dl=0); [1935:10:26 Sequoia (NYT) Photo](https://www.dropbox.com/s/55lnuaszhs0dyay/1935%3A10%3A26%20Sequoia%20%28NYT%29%20Photo-.jpg?dl=0); [1935:10:26 Sequoia (LeVarn Collection) P
https://www.dropbox.com/s/kxxflaz8a75czzx/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-11.pdf?dl=0,Web,dropbox.com,,dropbox.com,,,ww.dropbox.com/s/55lnuaszhs0dyay/1935%3A10%3A26%20Sequoia%20%28NYT%29%20Photo-.jpg?dl=0); [1935:10:26 Sequoia (LeVarn Collection) Photo-11](https://www.dropbox.com/s/kxxflaz8a75czzx/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-11.pdf?dl=0); [1935:10:26 Sequoia (Le
https://www.dropbox.com/s/l7xy6mf8msowyb8/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-10.jpg?dl=0,Web,dropbox.com,,dropbox.com,,,xxflaz8a75czzx/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-11.pdf?dl=0); [1935:10:26 Sequoia (LeVarn Collection) Photo-10](https://www.dropbox.com/s/l7xy6mf8msowyb8/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-10.jpg?dl=0); [1935:10:26 Sequoia (Le
https://www.dropbox.com/s/y5gw1puk3xnr8wo/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-9.jpg?dl=0,Web,dropbox.com,,dropbox.com,,,l7xy6mf8msowyb8/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-10.jpg?dl=0); [1935:10:26 Sequoia (LeVarn Collection) Photo-9](https://www.dropbox.com/s/y5gw1puk3xnr8wo/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-9.jpg?dl=0); [1935:10:26 Sequoia (LeV
https://www.dropbox.com/s/kcevu9ayou133ee/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-8.jpg?dl=0,Web,dropbox.com,,dropbox.com,,,/y5gw1puk3xnr8wo/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-9.jpg?dl=0); [1935:10:26 Sequoia (LeVarn Collection) Photo-8](https://www.dropbox.com/s/kcevu9ayou133ee/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-8.jpg?dl=0); [1935:10:26 Sequoia (LeV
https://www.dropbox.com/s/4oxrnq3mwo7obxb/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-7.jpg?dl=0,Web,dropbox.com,,dropbox.com,,,/kcevu9ayou133ee/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-8.jpg?dl=0); [1935:10:26 Sequoia (LeVarn Collection) Photo-7](https://www.dropbox.com/s/4oxrnq3mwo7obxb/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-7.jpg?dl=0); [1935:10:26 Sequoia (LeV
https://www.dropbox.com/s/x5shc457vjq13a2/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-6.jpg?dl=0,Web,dropbox.com,,dropbox.com,,,/4oxrnq3mwo7obxb/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-7.jpg?dl=0); [1935:10:26 Sequoia (LeVarn Collection) Photo-6](https://www.dropbox.com/s/x5shc457vjq13a2/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-6.jpg?dl=0); [1935:10:26 Sequoia (LeV
https://www.dropbox.com/s/x5bwi1pt6bh78oc/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-5.jpg?dl=0,Web,dropbox.com,,dropbox.com,,,/x5shc457vjq13a2/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-6.jpg?dl=0); [1935:10:26 Sequoia (LeVarn Collection) Photo-5](https://www.dropbox.com/s/x5bwi1pt6bh78oc/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-5.jpg?dl=0); [1935:10:26 Sequoia (LeV
https://www.dropbox.com/s/yr52ebtrap3frou/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-4.jpg?dl=0,Web,dropbox.com,,dropbox.com,,,/x5bwi1pt6bh78oc/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-5.jpg?dl=0); [1935:10:26 Sequoia (LeVarn Collection) Photo-4](https://www.dropbox.com/s/yr52ebtrap3frou/1935%3A10%3A26%20Sequoia%20%28LeVarn%20Collection%29%20Photo-4.jpg?dl=0); [1935:10:26 Sequoia (LeV
