url,source_type,source_origin,publication_date,publication,headline,page,notes
https://drive.google.com/file/d/1ugjiAN27_LjNsBly_f5YNYVwnzPqOQIh/view?usp=drive_link,Web,google.com,,google.com,,,p .mp4](https://drive.google.com/file/d/1Q7rzHQF7boVJ8Mhn9h2XgkCLCiqv_UyV/view?usp=drive_link) [1933.10.19\_The\_Indiana\_Gazette\_pg1.jpg](https://drive.google.com/file/d/1ugjiAN27_LjNsBly_f5YNYVwnzPqOQIh/view?usp=drive_link)*[1933.10.23\_FDR\_Scott\_Beck\_Eleanor\_Roosevelt\_Al
https://drive.google.com/file/d/11uMXFxUBkN4kSr5X-FUn-mGYU5n3u4fF/view?usp=drive_link,Web,google.com,,google.com,,,N27_LjNsBly_f5YNYVwnzPqOQIh/view?usp=drive_link)*[1933.10.23\_FDR\_Scott\_Beck\_Eleanor\_Roosevelt\_Albert\_Ritchie\_and\_Hyram\_Brown.JPG](https://drive.google.com/file/d/11uMXFxUBkN4kSr5X-FUn-mGYU5n3u4fF/view?usp=drive_link)* [https://en.wikipedia.org/wiki/Henry\_Morgenthau\_Jr
https://drive.google.com/file/d/1QUZT_0xG1ICiKDemnP7K1I7lxDspYhVM/view?usp=drive_link,Web,google.com,1934-05-06,google.com,,,"[1934-05-06 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/may-6th-1934/), local copy [1934.05.05\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1QUZT_0xG1ICiKDemnP7K1I7lxDspYhVM/view?usp=drive_link) nan"
https://drive.google.com/file/d/1PL1j6YdHj5ibicMHfmBHdGSjjrF9xOmh/view?usp=drive_link,Web,google.com,,google.com,,,"34-05-13 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/may-13th-1934/), local copies [1934.05.12\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1PL1j6YdHj5ibicMHfmBHdGSjjrF9xOmh/view?usp=drive_link), [1934.05.13\_FDR\_Day\_by\_Day.pdf](https://drive.go"
https://drive.google.com/file/d/1dA_-g-I_b7BbS6FP4pNXm4ebbYcfgx67/view?usp=drive_link,Web,google.com,,google.com,,,"y\_by\_Day.pdf](https://drive.google.com/file/d/1PL1j6YdHj5ibicMHfmBHdGSjjrF9xOmh/view?usp=drive_link), [1934.05.13\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1dA_-g-I_b7BbS6FP4pNXm4ebbYcfgx67/view?usp=drive_link) nan"
https://drive.google.com/file/d/1u9MA09MhE31dYtEvUOYuQkkkqjRCpAYO/view?usp=drive_link,Web,google.com,,google.com,,,"34-05-20 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/may-20th-1934/); local copies [1934.05.18\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1u9MA09MhE31dYtEvUOYuQkkkqjRCpAYO/view?usp=drive_link), [1934.05.19\_FDR\_Day\_by\_Day.pdf](https://drive.go"
https://drive.google.com/file/d/1uj1f7VC1jyHm9TEGCaZcEk-bGnr9r8hp/view?usp=drive_link,Web,google.com,,google.com,,,"y\_by\_Day.pdf](https://drive.google.com/file/d/1u9MA09MhE31dYtEvUOYuQkkkqjRCpAYO/view?usp=drive_link), [1934.05.19\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1uj1f7VC1jyHm9TEGCaZcEk-bGnr9r8hp/view?usp=drive_link), [1934.05.20\_FDR\_Day\_by\_Day.pdf](https://drive.go"
https://drive.google.com/file/d/1ym6-dzR-ZgolKgvTAZow5iPHhM5EzUI-/view?usp=drive_link,Web,google.com,,google.com,,,"y\_by\_Day.pdf](https://drive.google.com/file/d/1uj1f7VC1jyHm9TEGCaZcEk-bGnr9r8hp/view?usp=drive_link), [1934.05.20\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1ym6-dzR-ZgolKgvTAZow5iPHhM5EzUI-/view?usp=drive_link) [1934.05.19\_Democrat\_and\_Chronicle.jpg](https://dr"
https://drive.google.com/file/d/1j72a2xdKX0nFpyBJQJ594zVpzb4UBkFj/view?usp=drive_link,Web,google.com,,Time,,,_Day.pdf](https://drive.google.com/file/d/1ym6-dzR-ZgolKgvTAZow5iPHhM5EzUI-/view?usp=drive_link) [1934.05.19\_Democrat\_and\_Chronicle.jpg](https://drive.google.com/file/d/1j72a2xdKX0nFpyBJQJ594zVpzb4UBkFj/view?usp=drive_link); [Time magazine article](http://content.time.com/time
https://drive.google.com/file/d/17kSvleb3QHhnuxdgAJ1sLO6YOybUJjaK/view?usp=drive_link,Web,google.com,,google.com,,,"4-06-10 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/june-10th-1934/), local copies [1934.06.09\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/17kSvleb3QHhnuxdgAJ1sLO6YOybUJjaK/view?usp=drive_link), [1934.06.10\_FDR\_Day\_by\_Day.pdf](https://drive.go"
https://drive.google.com/file/d/19AcBL2I42tSthGbe8hWVqcxleXw55wAz/view?usp=drive_link,Web,google.com,,google.com,,,"y\_by\_Day.pdf](https://drive.google.com/file/d/17kSvleb3QHhnuxdgAJ1sLO6YOybUJjaK/view?usp=drive_link), [1934.06.10\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/19AcBL2I42tSthGbe8hWVqcxleXw55wAz/view?usp=drive_link) nan"
https://drive.google.com/file/d/123_AA3YgZpbFfBHKkjER1EU32UfrHcqz/view?usp=drive_link,Web,google.com,,google.com,,,"4-06-22 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/june-22nd-1934/); local copies [1934.06.20\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/123_AA3YgZpbFfBHKkjER1EU32UfrHcqz/view?usp=drive_link),[1934.06.21\_FDR\_Day\_by\_Day.pdf](https://drive.goo"
https://drive.google.com/file/d/1U4Ka08yzgrKK0FXd0TQcPesUzii6YdZp/view?usp=drive_link,Web,google.com,,google.com,,,"ay\_by\_Day.pdf](https://drive.google.com/file/d/123_AA3YgZpbFfBHKkjER1EU32UfrHcqz/view?usp=drive_link),[1934.06.21\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1U4Ka08yzgrKK0FXd0TQcPesUzii6YdZp/view?usp=drive_link), [1934.06.22\_FDR\_Day\_by\_Day.pdf](https://drive.go"
https://drive.google.com/file/d/1JLHOj14kPmv9IszZDH8RwwPgKFmLG2pC/view?usp=drive_link,Web,google.com,,google.com,,,"y\_by\_Day.pdf](https://drive.google.com/file/d/1U4Ka08yzgrKK0FXd0TQcPesUzii6YdZp/view?usp=drive_link), [1934.06.22\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1JLHOj14kPmv9IszZDH8RwwPgKFmLG2pC/view?usp=drive_link) ([https://docs.google.com/document/d/1zERgj\_\_dEPmDa"
https://docs.google.com/document/d/1zERgj\_\_dEPmDao6FtKTUTT3sehhpqrZRFvNUJ4wUO2o/edit,Web,google.com,,google.com,,,"p=drive_link), [1934.06.22\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1JLHOj14kPmv9IszZDH8RwwPgKFmLG2pC/view?usp=drive_link) ([https://docs.google.com/document/d/1zERgj\_\_dEPmDao6FtKTUTT3sehhpqrZRFvNUJ4wUO2o/edit](https://docs.google.com/document/d/1zERgj__dEPmDao6F"
https://docs.google.com/document/d/1zERgj__dEPmDao6FtKTUTT3sehhpqrZRFvNUJ4wUO2o/edit,Web,google.com,,google.com,,,j14kPmv9IszZDH8RwwPgKFmLG2pC/view?usp=drive_link) ([https://docs.google.com/document/d/1zERgj\_\_dEPmDao6FtKTUTT3sehhpqrZRFvNUJ4wUO2o/edit](https://docs.google.com/document/d/1zERgj__dEPmDao6FtKTUTT3sehhpqrZRFvNUJ4wUO2o/edit)) [1934.06.19-23\_F\_Multiple\_Sources](https://drive.g
https://drive.google.com/drive/folders/1SEx0xXovCyG4VotrGzIqAgwhoegN114T?usp=sharing,Web,google.com,,google.com,,,UJ4wUO2o/edit](https://docs.google.com/document/d/1zERgj__dEPmDao6FtKTUTT3sehhpqrZRFvNUJ4wUO2o/edit)) [1934.06.19-23\_F\_Multiple\_Sources](https://drive.google.com/drive/folders/1SEx0xXovCyG4VotrGzIqAgwhoegN114T?usp=sharing) [1934.06.20\_Sequoia\_( )\_New\_Haven\_FDR.image.jpg](
https://drive.google.com/file/d/1eHRPH83dQ5SXWwkI2uNT6biW3LNC5f-k/view?usp=drive_link,Web,google.com,,google.com,,,https://drive.google.com/drive/folders/1SEx0xXovCyG4VotrGzIqAgwhoegN114T?usp=sharing) [1934.06.20\_Sequoia\_( )\_New\_Haven\_FDR.image.jpg](https://drive.google.com/file/d/1eHRPH83dQ5SXWwkI2uNT6biW3LNC5f-k/view?usp=drive_link) FDR boarded the [USS *Houston* (CL/CA-30)](https://en
https://drive.google.com/file/d/1F9IOJjCs59gF3QZRgghrGF3CLWbDf6xg/view?usp=drive_link,Web,google.com,,google.com,,,Department%20of%20State%20Press%20Releases%2C%20Vol.%2010-11%2C%20p.%20101%20%28google%20books%29.png?dl=0) [1934.08.17\_Evening\_star.jpg](https://drive.google.com/file/d/1F9IOJjCs59gF3QZRgghrGF3CLWbDf6xg/view?usp=drive_link) [1934.08.12\_The\_Washington\_Post\_Fetes\_planned\_f
https://drive.google.com/file/d/1jE06ShacWX1-yE0lT9F173Djv3D6q2st/view?usp=drive_link,Web,google.com,,google.com,,,m/file/d/1F9IOJjCs59gF3QZRgghrGF3CLWbDf6xg/view?usp=drive_link) [1934.08.12\_The\_Washington\_Post\_Fetes\_planned\_for\_Royalty\_pgS1.pdf](https://drive.google.com/file/d/1jE06ShacWX1-yE0lT9F173Djv3D6q2st/view?usp=drive_link) [1934.08.13\_The\_Sun\_Washington\_Awaits\_Arrival\_p
https://drive.google.com/file/d/19YxPre-Zx3rbLZguobDAx9x-m4S10Uhi/view?usp=drive_link,Web,google.com,,google.com,,,drive.google.com/file/d/1jE06ShacWX1-yE0lT9F173Djv3D6q2st/view?usp=drive_link) [1934.08.13\_The\_Sun\_Washington\_Awaits\_Arrival\_pg5.pdf](https://drive.google.com/file/d/19YxPre-Zx3rbLZguobDAx9x-m4S10Uhi/view?usp=drive_link) [1934.08.17\_NYTImes\_Royalty\_at\_Capital\_pg7 .pdf]
https://drive.google.com/file/d/1wUAF6ajY8jvgkf-P9rHWh2URpVKOSC4a/view?usp=drive_link,Web,google.com,,google.com,,,ttps://drive.google.com/file/d/19YxPre-Zx3rbLZguobDAx9x-m4S10Uhi/view?usp=drive_link) [1934.08.17\_NYTImes\_Royalty\_at\_Capital\_pg7 .pdf](https://drive.google.com/file/d/1wUAF6ajY8jvgkf-P9rHWh2URpVKOSC4a/view?usp=drive_link) [1934.08.18\_The\_Washington\_Post\_Visitors\_from\_J
https://drive.google.com/file/d/1dqqDlYLvmJ8zVLC5FSSFXvYwW8dpgmN3/view?usp=drive_link,Web,google.com,1934-08-18,New York Times,ROYALTY AT CAPITAL,7.0,ogle.com/file/d/1wUAF6ajY8jvgkf-P9rHWh2URpVKOSC4a/view?usp=drive_link) [1934.08.18\_The\_Washington\_Post\_Visitors\_from\_Japan\_pg10.pdf](https://drive.google.com/file/d/1dqqDlYLvmJ8zVLC5FSSFXvYwW8dpgmN3/view?usp=drive_link) [1934-08-18 NYT \- *“ROYALTY AT CAPITAL” \- Page 7*](
https://drive.google.com/file/d/1o7mRYEE7mVgIrcs-uzJyuCUiJwBXnXIV/view?usp=drive_link,Web,google.com,,google.com,,,"34-08-20 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-20th-1934), local copy [1934.08.18\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1o7mRYEE7mVgIrcs-uzJyuCUiJwBXnXIV/view?usp=drive_link), [1934.08.19\_FDR\_Day\_by\_Day.pdf](https://drive.go"
https://drive.google.com/file/d/1M6CQ7N_bvCG19577a4hU9RgpB0R3RxI9/view?usp=drive_link,Web,google.com,,google.com,,,"y\_by\_Day.pdf](https://drive.google.com/file/d/1o7mRYEE7mVgIrcs-uzJyuCUiJwBXnXIV/view?usp=drive_link), [1934.08.19\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1M6CQ7N_bvCG19577a4hU9RgpB0R3RxI9/view?usp=drive_link), [1934.08.20\_FDR\_Day\_by\_Day.pdf](https://drive.go"
https://drive.google.com/file/d/1mXLAYV2aamCQvUZgNA9m2bPGhaR4leHR/view?usp=drive_link,Web,google.com,,google.com,,,"y\_by\_Day.pdf](https://drive.google.com/file/d/1M6CQ7N_bvCG19577a4hU9RgpB0R3RxI9/view?usp=drive_link), [1934.08.20\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1mXLAYV2aamCQvUZgNA9m2bPGhaR4leHR/view?usp=drive_link) [1934.08.18\_F\_FDR\_Visits\_Battleship](https://driv"
https://drive.google.com/drive/folders/1yjoHWpq8CObLVdwdVm3Wf_DMI4QSyYGM?usp=sharing,Web,google.com,,google.com,,,y\_Day.pdf](https://drive.google.com/file/d/1mXLAYV2aamCQvUZgNA9m2bPGhaR4leHR/view?usp=drive_link) [1934.08.18\_F\_FDR\_Visits\_Battleship](https://drive.google.com/drive/folders/1yjoHWpq8CObLVdwdVm3Wf_DMI4QSyYGM?usp=sharing) https://www.findagrave.com/memorial/17442211/helen-ear
https://drive.google.com/file/d/1pbSY_8UytjF4aKgHAUsZQdSU4XwNUHAC/view?usp=drive_link,Web,google.com,,google.com,,,"9-30 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/september-30th-1934/), local copy [1934.09.30\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1pbSY_8UytjF4aKgHAUsZQdSU4XwNUHAC/view?usp=drive_link) [1934.10.01\_Chicago\_Tribune.jpg](https://drive.goog"
https://drive.google.com/file/d/13nBFCkrCj1U68jRLtiOj_PQsZL9oYUjE/view?usp=drive_link,Web,google.com,,google.com,,,Day\_by\_Day.pdf](https://drive.google.com/file/d/1pbSY_8UytjF4aKgHAUsZQdSU4XwNUHAC/view?usp=drive_link) [1934.10.01\_Chicago\_Tribune.jpg](https://drive.google.com/file/d/13nBFCkrCj1U68jRLtiOj_PQsZL9oYUjE/view?usp=drive_link); [Speech recording/transcript](https://millercenter.o
https://drive.google.com/file/d/135LwFqHBx9CcP1_KqSH8jclFbCm9X4oT/view?usp=drive_link,Web,google.com,,google.com,,,"-10-07 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/october-7th-1934/), local copies[1934.10.06\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/135LwFqHBx9CcP1_KqSH8jclFbCm9X4oT/view?usp=drive_link), [1934.10.07\_FDR\_Day\_by\_Day.pdf](https://drive.go"
https://drive.google.com/file/d/19wP041gvlyN-q7FZE5UR39fLHG1EnxmH/view?usp=drive_link,Web,google.com,,google.com,,,"y\_by\_Day.pdf](https://drive.google.com/file/d/135LwFqHBx9CcP1_KqSH8jclFbCm9X4oT/view?usp=drive_link), [1934.10.07\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/19wP041gvlyN-q7FZE5UR39fLHG1EnxmH/view?usp=drive_link) nan"
https://drive.google.com/file/d/1YyF9NG0iNMwUsqi_ohmMu1Uo83YUSpSS/view?usp=drive_link,Web,google.com,,google.com,,,"0-14 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/october-14th-1934/), local copies [1934.10.12\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1YyF9NG0iNMwUsqi_ohmMu1Uo83YUSpSS/view?usp=drive_link), [1934.10.13\_FDR\_Day\_by\_Day.pdf](https://drive.go"
https://drive.google.com/file/d/1gx9OdPhhNnhQO5HiEhJbM0IAy2E8CGXH/view?usp=drive_link,Web,google.com,,google.com,,,"y\_by\_Day.pdf](https://drive.google.com/file/d/1YyF9NG0iNMwUsqi_ohmMu1Uo83YUSpSS/view?usp=drive_link), [1934.10.13\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1gx9OdPhhNnhQO5HiEhJbM0IAy2E8CGXH/view?usp=drive_link), [1934.10.14\_FDR\_Day\_by\_Day.pdf](https://drive.go"
https://drive.google.com/file/d/1oBRuVYcD31B-5vrGpLsb_mNckqzXt-j0/view?usp=drive_link,Web,google.com,,google.com,,,"y\_by\_Day.pdf](https://drive.google.com/file/d/1gx9OdPhhNnhQO5HiEhJbM0IAy2E8CGXH/view?usp=drive_link), [1934.10.14\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1oBRuVYcD31B-5vrGpLsb_mNckqzXt-j0/view?usp=drive_link) nan"
https://drive.google.com/file/d/1IXo36IR_BL-rHMCxZqAmXlfhjz1t126d/view?usp=drive_link,Web,google.com,,google.com,,,"10-21 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/october-21st-1934/), local copies[1934.10.20\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1IXo36IR_BL-rHMCxZqAmXlfhjz1t126d/view?usp=drive_link), [1934.10.21\_FDR\_Day\_by\_Day.pdf](https://drive.go"
https://drive.google.com/file/d/1Yc1vMYT2Q6yC7c0AkrDwrf-VG7H_dodD/view?usp=drive_link,Web,google.com,1934-10-21,New York Times,,,"y\_by\_Day.pdf](https://drive.google.com/file/d/1IXo36IR_BL-rHMCxZqAmXlfhjz1t126d/view?usp=drive_link), [1934.10.21\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1Yc1vMYT2Q6yC7c0AkrDwrf-VG7H_dodD/view?usp=drive_link) [1934-10-21 NYT \- *ROOSEVELT’S ADDRESS AT WILLIAM AN"
https://drive.google.com/file/d/1kNLMtUk-Jj7cG9itGMZAFs1u_R8dEn3e/view?usp=drive_link,Web,google.com,,google.com,,,"35-04-28 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/april-28th-1935/), local copy [1935.04.28\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1kNLMtUk-Jj7cG9itGMZAFs1u_R8dEn3e/view?usp=drive_link); [Sequoia Logbook 1935 (p 9\)](https://drive.google.c"
https://drive.google.com/file/d/1Fi88vR5b9MStoQr8nAeYDuImgSVeh7-1/view?usp=sharing,Web,google.com,,google.com,,,DR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1kNLMtUk-Jj7cG9itGMZAFs1u_R8dEn3e/view?usp=drive_link); [Sequoia Logbook 1935 (p 9\)](https://drive.google.com/file/d/1Fi88vR5b9MStoQr8nAeYDuImgSVeh7-1/view?usp=sharing); [Fireside Chat 7: On the Works Relief Program and Socia
https://drive.google.com/drive/folders/12zb5F5ekgx4VdV4eV2-BPvOeuFYKii3z?usp=drive_link,Web,google.com,,google.com,,,ps://millercenter.org/the-presidency/presidential-speeches/april-28-1935-fireside-chat-7-works-relief-program-and-social) [1935.04.28\_F\_](https://drive.google.com/drive/folders/12zb5F5ekgx4VdV4eV2-BPvOeuFYKii3z?usp=drive_link) **Notes:** Edward Moore “A French Italianate mansio
https://drive.google.com/file/d/1dSnDNK3WA6no4uutjMMZFXIhuHavI4T0/view?usp=sharing,Web,google.com,1935-05-04,google.com,,,[Sequoia Logbook 1935 (p 3\)](https://drive.google.com/file/d/1dSnDNK3WA6no4uutjMMZFXIhuHavI4T0/view?usp=sharing); [1935-05-04 FDR Day by Day](http://www.fdrlibrary.maris
https://drive.google.com/file/d/1dc_b5IYTbMcqBN9qZkFL0kmTB2drMI9F/view?usp=drive_link,Web,google.com,1935-05-04,google.com,,,"[1935-05-04 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/may-4th-1935/), local copy [1935.05.04\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1dc_b5IYTbMcqBN9qZkFL0kmTB2drMI9F/view?usp=drive_link), [1935-05-05 FDR Day by Day](http://www.fdrlibrary.ma"
https://drive.google.com/file/d/1sTPytqVjYw6hUtB5v1APseDWblxWYra0/view?usp=drive_link,Web,google.com,1935-05-05,google.com,,,"ive_link), [1935-05-05 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/may-5th-1935/), [1935.05.05\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1sTPytqVjYw6hUtB5v1APseDWblxWYra0/view?usp=drive_link) [1935.05.04\_F\_](https://drive.google.com/drive/fold"
https://drive.google.com/drive/folders/1gPvqiJxRrVfhjwDBq-l3DxO0ZAaaGtWt?usp=drive_link,Web,google.com,,google.com,,,1935.05.05\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1sTPytqVjYw6hUtB5v1APseDWblxWYra0/view?usp=drive_link) [1935.05.04\_F\_](https://drive.google.com/drive/folders/1gPvqiJxRrVfhjwDBq-l3DxO0ZAaaGtWt?usp=drive_link) [https://www.odmp.org/officer/6635-operative-james-
https://drive.google.com/file/d/1pxv52G-_hI-WUxrTV0ga9M9LwZqNPl7a/view?usp=drive_link,Web,google.com,,google.com,,,"log/may-10th-1935/) [1935.05.10\_Franklin\_D.\_Roosevelt\_and\_Wilson\_Brown\_in\_a\_Washington,\_D.C.\_Navy\_Yard\_-\_NARA\_-\_195655.tif](https://drive.google.com/file/d/1pxv52G-_hI-WUxrTV0ga9M9LwZqNPl7a/view?usp=drive_link)[1935.05.10\_The\_San\_Francisco\_Examiner\_at\_Newspa"
https://drive.google.com/file/d/1_U7yTrEOlcmVcfkLM6M7BypL1x3FqH1s/view?usp=drive_link,Web,google.com,,Newspapers.com,,,.com/file/d/1pxv52G-_hI-WUxrTV0ga9M9LwZqNPl7a/view?usp=drive_link)[1935.05.10\_The\_San\_Francisco\_Examiner\_at\_Newspapers.com\_pg14.pdf](https://drive.google.com/file/d/1_U7yTrEOlcmVcfkLM6M7BypL1x3FqH1s/view?usp=drive_link) [1935.05.16\_Clarion-News\_at\_Newspapers.com\_pg11.p
https://drive.google.com/file/d/1LSXrpwfOsD1LvLFnclnX27cZi_PF7uDx/view?usp=drive_link,Web,google.com,,Newspapers.com,,,s://drive.google.com/file/d/1_U7yTrEOlcmVcfkLM6M7BypL1x3FqH1s/view?usp=drive_link) [1935.05.16\_Clarion-News\_at\_Newspapers.com\_pg11.pdf](https://drive.google.com/file/d/1LSXrpwfOsD1LvLFnclnX27cZi_PF7uDx/view?usp=drive_link)[1935.05.05\_Broadcast\_Weekly](https://docs.google.co
https://docs.google.com/document/d/1haWxvAMWeB8zOAiT8Lk1R05jZiGS1A28Ssy7yjN0vKc/edit?usp=sharing,Web,google.com,,google.com,,,"papers.com\_pg11.pdf](https://drive.google.com/file/d/1LSXrpwfOsD1LvLFnclnX27cZi_PF7uDx/view?usp=drive_link)[1935.05.05\_Broadcast\_Weekly](https://docs.google.com/document/d/1haWxvAMWeB8zOAiT8Lk1R05jZiGS1A28Ssy7yjN0vKc/edit?usp=sharing) [Broadcast Weekly May 4, 1935](https://wor"
https://drive.google.com/file/d/1sYOOYXIVuE1Uv6B8Jehj2tfP27IY9Z57/view?usp=drive_link,Web,google.com,1935-05-18,google.com,,,"1935-05-18 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/may-18th-1935/), local copy [1935.05.18\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1sYOOYXIVuE1Uv6B8Jehj2tfP27IY9Z57/view?usp=drive_link), [1935-05-19 FDR Day by Day](http://www.fdrlibrary.ma"
https://drive.google.com/file/d/1zoMZNwoHxBci6eZ5v2NZoTJ4E4qdxjCQ/view?usp=drive_link,Web,google.com,1935-05-19,google.com,,,"ve_link), [1935-05-19 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/may-19th-1935/), [1935.05.19\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1zoMZNwoHxBci6eZ5v2NZoTJ4E4qdxjCQ/view?usp=drive_link) [1935.05.18\_Santa\_Rosa\_Republican.pdf](https://dri"
https://drive.google.com/file/d/1EEMc6UJAEWKSp0eWAZ7ImWuWgCIa4RY0/view?usp=drive_link,Web,google.com,,google.com,,,\_Day.pdf](https://drive.google.com/file/d/1zoMZNwoHxBci6eZ5v2NZoTJ4E4qdxjCQ/view?usp=drive_link) [1935.05.18\_Santa\_Rosa\_Republican.pdf](https://drive.google.com/file/d/1EEMc6UJAEWKSp0eWAZ7ImWuWgCIa4RY0/view?usp=drive_link) [1935.05.18\_Evening\_star.jpg](https://drive.google.
https://drive.google.com/file/d/1JpUqvNPeZudR6sewBrIJk3Cwt-pNx10k/view?usp=drive_link,Web,google.com,,google.com,,,osa\_Republican.pdf](https://drive.google.com/file/d/1EEMc6UJAEWKSp0eWAZ7ImWuWgCIa4RY0/view?usp=drive_link) [1935.05.18\_Evening\_star.jpg](https://drive.google.com/file/d/1JpUqvNPeZudR6sewBrIJk3Cwt-pNx10k/view?usp=drive_link) [FDR Library footage](https://www.dropbox.com/home/Se
https://drive.google.com/file/d/1D3N8mUwF8TZe8iQZHMwEsP7tSdqvSp2i/view?usp=drive_link,Web,google.com,,Newspapers.com,,,ay by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/may-25th-1935/) [1935.05.25\_The\_Baltimore\_Sun\_at\_Newspapers.com\_pg13.pdf](https://drive.google.com/file/d/1D3N8mUwF8TZe8iQZHMwEsP7tSdqvSp2i/view?usp=drive_link)[1935.05.26\_F\_Baltimore\_Sun\_(Annapolis\_Boat\_Race
https://drive.google.com/drive/folders/1lK3e4p21wNkZ8-d8VKTApTr0_pcrI6b7?usp=sharing,Web,google.com,1935-05-25,New York Times,,,s://drive.google.com/file/d/1D3N8mUwF8TZe8iQZHMwEsP7tSdqvSp2i/view?usp=drive_link)[1935.05.26\_F\_Baltimore\_Sun\_(Annapolis\_Boat\_Races)](https://drive.google.com/drive/folders/1lK3e4p21wNkZ8-d8VKTApTr0_pcrI6b7?usp=sharing); [1935-05-25 NYT \- “*ROOSEVELT AND OTHER NOTABLES TO
https://drive.google.com/drive/folders/1SvJ853Tg_DQ3y2MISdxgqoFDmrkZpkDK?usp=sharing,Web,google.com,1944-09-17,New York Times,Delia Heming. Married in Garden,11.0,GATTA AT ANNAPOLIS \- Page 11*](https://nyti.ms/3xabYdX) [Correspondence leading up to the event between Wilson Brown and Admiral Sellers:](https://drive.google.com/drive/folders/1SvJ853Tg_DQ3y2MISdxgqoFDmrkZpkDK?usp=sharing) [1944-09-17 NYT “Delia Heming. Married in Garden” Page
https://drive.google.com/file/d/12zAnkX_ZYoYl1-5nSXFeZMUeACMTWgFd/view?usp=drive_link,Web,google.com,1935-05-26,google.com,,,"1935-05-26 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/may-26th-1935/), local copy [1935.05.26\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/12zAnkX_ZYoYl1-5nSXFeZMUeACMTWgFd/view?usp=drive_link) **Notes:** 1935-05-27 [Black Monday of the New Deal]("
https://drive.google.com/file/d/1HmCcOrvYPFIdi2EsnYcjDYApta_yuX1Q/view?usp=sharing,Web,google.com,1935-06-01,google.com,,,[Sequoia Logbook 1935 (p 3](https://drive.google.com/file/d/1HmCcOrvYPFIdi2EsnYcjDYApta_yuX1Q/view?usp=sharing)); [1935-06-01 FDR Day by Day](http://www.fdrlibrary.mari
